amenity,lat,lon,name,tags,timestamp,address,city
fuel,49.1627244,-122.6391146,Husky,"{'opening_hours': '24/7', 'addr:housenumber': '20995', 'addr:street': 'Walnut Grove Drive', 'addr:postcode': 'V1M 1A1', 'addr:city': 'Langley'}",2019-09-13T13:57:03.000-07:00,"{'house_number': '20995', 'road': 'Walnut Grove Drive', 'suburb': 'Walnut Grove', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V1M 1A1', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
fuel,49.0605219,-122.7359331,Esso,"{'addr:housenumber': '3233', 'name:en': 'Esso', 'addr:street': '176 Street'}",2017-02-25T21:57:30.000-08:00,"{'amenity': 'Esso', 'house_number': '3233', 'road': '176 Street', 'city_district': 'South Surrey', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3Z 0A4', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1910171,-123.136598,Vancouver Marina,"{'website': 'http://vancouvermarina.com', 'shop': 'yes', 'phone': '+1-604-278-9787', 'addr:street': 'River Road', 'addr:postcode': 'V6X 1X8', 'addr:unit': '200', 'addr:city': 'Richmond'}",2018-06-20T15:12:24.000-07:00,"{'amenity': 'Vancouver Marina', 'road': 'River Road', 'suburb': 'Golden Village', 'city_district': 'City Centre', 'city': 'Richmond', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6X 1X8', 'country': 'Canada', 'country_code': 'ca'}",Richmond
fuel,49.0546092,-123.1110632,Chevron Cardlock,"{'addr:province': 'British Columbia', 'addr:housenumber': '2859', 'phone': '+1-604-576-2961', 'addr:street': '41B Street', 'addr:postcode': 'V4K 3N2', 'addr:city': 'Delta'}",2020-01-29T01:46:43.000-08:00,"{'amenity': 'Chevron Cardlock', 'house_number': '2859', 'road': '41B Street', 'city': 'Delta', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4K 3N2', 'country': 'Canada', 'country_code': 'ca'}",Delta
fuel,49.1989933,-122.8082328,Fas Gas Plus,"{'fuel:gasoline': 'yes', 'addr:housenumber': '14935', 'website': 'http://fasgas.ca/', 'phone': '+1-604-588-8646', 'addr:street': '108 Avenue', 'fuel:propane': 'yes'}",2018-03-19T01:44:34.000-07:00,"{'amenity': 'Fas Gas Plus', 'house_number': '14935', 'road': '108 Avenue', 'neighbourhood': 'Birdland', 'suburb': 'Guildford', 'city_district': 'Guildford', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3R 1W0', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.2066466,-122.868042,Chevron,"{'addr:housenumber': '12795', 'addr:street': 'King George Boulevard'}",2018-06-25T15:43:00.000-07:00,"{'amenity': 'Chevron', 'house_number': '12795', 'road': 'King George Boulevard', 'suburb': 'Bridgeview', 'city_district': 'Whalley', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3R 2N1', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1413608,-122.8682981,Husky,"{'addr:housenumber': '7615', 'addr:street': '128 Street'}",2017-02-19T04:24:17.000-08:00,"{'amenity': 'Husky', 'house_number': '7615', 'road': '128 Street', 'suburb': 'Newton', 'city_district': 'Newton', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3W 4G1', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1877751,-122.8673111,Husky,"{'addr:housenumber': '10178', 'addr:street': '128 Street'}",2017-02-13T21:29:27.000-08:00,"{'amenity': 'Husky', 'house_number': '10178', 'road': '128 Street', 'suburb': 'Whalley', 'city_district': 'Whalley', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 2Z0', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1765099,-122.7792303,Husky,"{'brand:wikidata': 'Q702049', 'addr:housenumber': '15960', 'addr:street': '96 Avenue', 'brand': 'Husky', 'brand:wikipedia': 'en:Husky Energy'}",2019-09-23T20:06:05.000-07:00,"{'amenity': 'Husky', 'road': '160 Street', 'suburb': 'Guildford', 'city_district': 'Fleetwood', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4N 3K8', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1625134,-122.8461666,Shell,"{'addr:housenumber': '13598', 'addr:street': '88 Avenue'}",2017-02-03T06:26:46.000-08:00,"{'amenity': 'Shell', 'house_number': '13598', 'road': '88 Avenue', 'city_district': 'Whalley', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3W 5C4', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1732883,-123.1251186,Shell,"{'brand:wikidata': 'Q154950', 'addr:housenumber': '5511', 'addr:street': 'Garden City Road', 'brand': 'Shell', 'brand:wikipedia': 'en:Royal Dutch Shell'}",2020-04-17T21:26:32.000-07:00,"{'amenity': 'Shell', 'house_number': '5511', 'road': 'Garden City Road', 'suburb': 'Brighouse', 'city_district': 'City Centre', 'city': 'Richmond', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Y', 'country': 'Canada', 'country_code': 'ca'}",Richmond
fuel,49.1039711,-122.2944449,Shell,{},2016-08-08T05:11:08.000-07:00,"{'amenity': 'Shell', 'road': 'Harris Road', 'suburb': 'Matsqui', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V4X 1T0', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
fuel,49.2339074,-123.1392007,Esso,"{'addr:housenumber': '5702', 'shop': 'yes', 'addr:street': 'Granville Street'}",2012-12-29T06:39:18.000-08:00,"{'shop': 'Esso', 'house_number': '5702', 'road': 'Granville Street', 'neighbourhood': 'Oakridge', 'city_district': 'Oakridge', 'city': 'Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6M', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.1624419,-122.6539,Chevron,"{'brand:wikidata': 'Q319642', 'addr:housenumber': '20522', 'brand:wikipedia': 'en:Chevron Corporation', 'name:en': 'Chevron', 'addr:street': '88 Avenue', 'brand': 'Chevron'}",2019-09-23T20:13:22.000-07:00,"{'amenity': 'Chevron', 'house_number': '20522', 'road': '88 Avenue', 'suburb': 'Walnut Grove', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V1M 2Y6', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
fuel,49.14884970000001,-122.939689,Petro Pass,"{'addr:housenumber': '10178', 'phone': '+1-604-581-3835', 'addr:street': 'Nordel Court', 'addr:postcode': 'V4G 1J7', 'operator': 'Petro Canada', 'addr:city': 'Delta'}",2019-10-28T15:41:35.000-07:00,"{'amenity': 'Petro Pass', 'house_number': '10178', 'road': 'Nordel Court', 'city_district': 'North Delta', 'city': 'Delta', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4G 1J7', 'country': 'Canada', 'country_code': 'ca'}",Delta
fuel,49.22499060000001,-123.0543585,Chevron,"{'brand:wikidata': 'Q319642', 'brand': 'Chevron', 'brand:wikipedia': 'en:Chevron Corporation'}",2019-11-07T19:56:30.000-08:00,"{'amenity': 'Chevron', 'road': 'East 49th Avenue', 'city_district': 'Victoria-Fraserview', 'city': 'Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5P', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.235141,-122.7704946,Shell,"{'opening_hours': '24/7', 'fuel:diesel': 'yes', 'brand': 'Shell', 'fuel:octane_91': 'yes'}",2018-04-14T11:08:29.000-07:00,"{'amenity': 'Shell', 'road': 'Harbour Street', 'suburb': 'Mary Hill', 'city': 'Port Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3C 5K4', 'country': 'Canada', 'country_code': 'ca'}",Port Coquitlam
fuel,49.2277646,-122.690007,Shell,{'operator': 'Shell'},2017-07-31T05:11:50.000-07:00,"{'amenity': 'Shell', 'road': '124 Avenue', 'town': 'Pitt Meadows', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3Y 2B0', 'country': 'Canada', 'country_code': 'ca'}",Null
fuel,49.2468168,-122.74928090000002,,"{'brand': 'Chevron', 'operator': 'Chevron'}",2017-07-12T04:02:03.000-07:00,"{'amenity': 'Chevron', 'road': 'Kingsway Avenue', 'city': 'Port Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3C 6N6', 'country': 'Canada', 'country_code': 'ca'}",Port Coquitlam
fuel,49.2243252,-122.6890769,Chevron,{'operator': 'Chevron'},2017-07-31T18:05:38.000-07:00,"{'amenity': 'Chevron', 'road': '122A Avenue', 'town': 'Pitt Meadows', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3Y 2E9', 'country': 'Canada', 'country_code': 'ca'}",Null
fuel,49.2315872,-122.6898779,,{'operator': 'Petro-Canada'},2017-07-31T05:11:50.000-07:00,"{'amenity': 'Petro-Canada', 'road': 'Lougheed Highway', 'town': 'Pitt Meadows', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3Y 2B0', 'country': 'Canada', 'country_code': 'ca'}",Null
fuel,49.2308545,-122.8200848,,"{'addr:housenumber': '2595', 'addr:street': 'Shuswap Avenue', 'operator': 'Chevron'}",2017-02-13T21:35:45.000-08:00,"{'amenity': 'Chevron', 'house_number': '2595', 'road': 'Shuswap Avenue', 'suburb': 'Mayfair', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K6R2', 'country': 'Canada', 'country_code': 'ca'}",Coquitlam
fuel,49.2397524,-123.06565890000002,Husky,"{'description': 'Has diesel', 'addr:housenumber': '4933', 'addr:street': 'Victoria Drive', 'fuel:diesel': 'yes'}",2017-02-07T17:33:03.000-08:00,"{'house_number': '4933', 'road': 'Victoria Drive', 'neighbourhood': 'Victoria-Fraserview', 'city_district': 'Victoria-Fraserview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5P', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.2453441,-123.0647227,Esso,"{'brand:wikidata': 'Q867662', 'addr:housenumber': '2001', 'addr:street': 'Kingsway', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",2020-04-02T18:38:00.000-07:00,"{'house_number': '2001', 'road': 'Kingsway', 'city_district': 'Kensington-Cedar Cottage', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5N 2S9', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.2193128,-122.9681719,Super Save Gas,"{'self_service': 'yes', 'brand': 'Super Save Gas Station'}",2019-06-29T22:44:48.000-07:00,"{'amenity': 'Super Save Gas', 'road': 'Kingsway', 'neighbourhood': 'Middlegate', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5E 1E4', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.2228235,-122.9827846,Super Save Gas,"{'self_service': 'yes', 'brand': 'Super Save Gas Station'}",2019-06-29T22:44:48.000-07:00,"{'amenity': 'Super Save Gas', 'road': 'Kingsway', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5J 4R9', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.20360820000001,-122.8362154,Husky,"{'addr:housenumber': '13916', 'addr:street': 'Grosvenor Road'}",2019-09-10T02:51:24.000-07:00,"{'amenity': 'Husky', 'house_number': '13916', 'road': 'Grosvenor Road', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 0G1', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1992289,-122.8567797,Husky,"{'addr:housenumber': '10815', 'addr:street': '132 Street'}",2017-02-11T16:49:37.000-08:00,"{'amenity': 'Husky', 'house_number': '10815', 'road': '132 Street', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 4B8', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1196448,-122.8897619,Esso,"{'addr:housenumber': '6422', 'addr:street': 'Scott Road'}",2017-02-19T04:25:22.000-08:00,"{'amenity': 'Esso', 'house_number': '6422', 'road': 'Scott Road', 'suburb': 'Strawberry Hill', 'city_district': 'Newton', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4E 2B0', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1989863,-122.7789539,Esso,"{'brand:wikidata': 'Q867662', 'addr:housenumber': '15989', 'addr:street': '108 Avenue', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",2019-06-17T23:15:38.000-07:00,"{'amenity': 'Esso', 'house_number': '15989', 'road': '108 Avenue', 'suburb': 'Fraser Heights', 'city_district': 'Guildford', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4N 1P2', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.2640414,-123.1534072,Shell,"{'brand:wikidata': 'Q154950', 'addr:housenumber': '2103', 'website': 'https://www.shell.ca/', 'brand:wikipedia': 'en:Royal Dutch Shell', 'fuel:octane_91': 'yes', 'fuel:octane_89': 'yes', 'addr:street': 'West Broadway', 'fuel:diesel': 'yes', 'brand': 'Shell', 'fuel:octane_87': 'yes', 'operator': 'Shell'}",2019-08-29T18:50:05.000-07:00,"{'amenity': 'Shell', 'house_number': '2103', 'road': 'West Broadway', 'neighbourhood': 'Kitsilano', 'city_district': 'Kitsilano', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6K', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.0822808,-122.0561304,Petro-Canada,{'name:en': 'Petrol Canada'},2018-02-12T01:42:34.000-08:00,"{'amenity': 'Petro-Canada', 'road': 'Yarrow Central Road', 'suburb': 'Yarrow', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 5E0', 'country': 'Canada', 'country_code': 'ca'}",Chilliwack
fuel,49.2692701,-123.0570393,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'addr:housenumber': '2398', 'phone': '+1-604-251-1455', 'brand:wikipedia': 'en:Petro-Canada', 'opening_hours': 'Mo-Fr 06:30-23:00; Sa-Su 07:00-23:00', 'addr:street': 'East 1st Avenue', 'addr:postcode': 'V5N 1C3', 'brand': 'Petro-Canada', 'operator': 'Petro-Canada', 'addr:city': 'Vancouver'}",2019-11-04T23:33:49.000-08:00,"{'amenity': 'Petro-Canada', 'house_number': '2398', 'road': 'East 1st Avenue', 'city_district': 'Hastings-Sunrise', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5N 1C3', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.2691285,-123.05610520000002,,{'operator': 'Chevron'},2015-09-03T03:39:37.000-07:00,"{'amenity': 'Chevron', 'road': 'East 1st Avenue', 'city_district': 'Hastings-Sunrise', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5M', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.3285566,-123.1571712,Esso,"{'brand:wikidata': 'Q867662', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",2019-12-28T18:04:08.000-08:00,"{'amenity': 'Esso', 'road': 'Marine Drive', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1H0', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
fuel,49.3279474,-123.1563947,Petro Canada,{'created_by': 'Potlatch 0.10f'},2008-11-10T05:46:54.000-08:00,"{'amenity': 'Petro Canada', 'road': 'Ambleside Lane', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 1C0', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
fuel,49.3278833,-123.1519451,Shell,{'created_by': 'Potlatch 0.10f'},2008-11-14T05:58:14.000-08:00,"{'amenity': 'Shell', 'road': 'Marine Drive', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 1C0', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
fuel,49.2111765,-122.9232161,Esso,"{'brand:wikidata': 'Q867662', 'website': 'https://www.esso.com/', 'brand:wikipedia': 'en:Esso', 'fuel:octane_91': 'yes', 'fuel:octane_89': 'yes', 'fuel:diesel': 'yes', 'brand': 'Esso', 'fuel:octane_87': 'yes', 'operator': 'Esso'}",2019-07-02T01:10:30.000-07:00,"{'amenity': 'Esso', 'road': 'Sixth Avenue', 'neighbourhood': 'Brow of the Hill', 'city_district': 'Brow of the Hill', 'city': 'New Westminster', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3M 6T9', 'country': 'Canada', 'country_code': 'ca'}",New Westminster
fuel,49.13323070000001,-122.5818649,Chevron,"{'brand:wikidata': 'Q319642', 'brand:wikipedia': 'en:Chevron Corporation', 'fuel:octane_89': 'yes', 'addr:postcode': 'V2Y 2K2', 'fuel:diesel': 'yes', 'fuel:octane_87': 'yes', 'addr:housenumber': '23182', 'fuel:octane_94': 'yes', 'fuel:octane_91': 'yes', 'covered': 'yes', 'opening_hours': '24/7', 'self_service': 'yes', 'addr:street': '72 Avenue', 'brand': 'Chevron'}",2019-12-10T13:03:24.000-08:00,"{'amenity': 'Chevron', 'house_number': '23182', 'road': '72 Avenue', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V2Y 2K2', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
fuel,49.1922556,-123.091042,Chevron,"{'brand:wikidata': 'Q319642', 'addr:housenumber': '12011', 'addr:street': 'Bridgeport Road', 'brand': 'Chevron', 'brand:wikipedia': 'en:Chevron Corporation'}",2019-05-29T17:42:02.000-07:00,"{'amenity': 'Chevron', 'house_number': '12011', 'road': 'Bridgeport Road', 'city_district': 'Bridgeport', 'city': 'Richmond', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6V 1J4', 'country': 'Canada', 'country_code': 'ca'}",Richmond
fuel,49.155881,-123.1369787,Chevron,"{'brand:wikidata': 'Q319642', 'addr:housenumber': '7951', 'addr:street': 'No. 3 Road', 'brand': 'Chevron', 'brand:wikipedia': 'en:Chevron Corporation'}",2020-04-17T20:57:09.000-07:00,"{'amenity': 'Chevron', 'house_number': '7951', 'road': 'No. 3 Road', 'city_district': 'Broadmoor', 'city': 'Richmond', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Y', 'country': 'Canada', 'country_code': 'ca'}",Richmond
fuel,49.147988,-123.136335,Esso,"{'addr:housenumber': '9000', 'addr:street': 'No. 3 Road'}",2017-02-20T06:56:21.000-08:00,"{'amenity': 'Esso', 'house_number': '9000', 'road': 'No. 3 Road', 'suburb': 'Broadmoor', 'city_district': 'Broadmoor', 'city': 'Richmond', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Y', 'country': 'Canada', 'country_code': 'ca'}",Richmond
fuel,49.1144939,-123.07726979999998,,{},2009-07-20T17:57:06.000-07:00,"{'leisure': 'Captains Cove Marina', 'house_number': '6100', 'road': 'Ferry Road', 'city_district': 'Ladner', 'city': 'Delta', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4K 1S8', 'country': 'Canada', 'country_code': 'ca'}",Delta
fuel,49.22241079999999,-122.91254740000002,Shell,"{'website': 'https://www.shell.ca/', 'shop': 'yes', 'fuel:octane_91': 'yes', 'fuel:octane_89': 'yes', 'brand': 'Shell', 'fuel:octane_87': 'yes', 'operator': 'Shell'}",2019-03-19T06:11:24.000-07:00,"{'amenity': 'Shell', 'road': 'Eighth Avenue', 'neighbourhood': 'Glenbrook', 'city_district': 'Glenbrooke North', 'city': 'New Westminster', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3L 4G6', 'country': 'Canada', 'country_code': 'ca'}",New Westminster
fuel,49.2325006,-123.0773431,Shell,"{'brand:wikidata': 'Q154950', 'addr:housenumber': '1396', 'brand:wikipedia': 'en:Royal Dutch Shell', 'addr:street': 'East 41st Avenue', 'brand': 'Shell', 'operator': 'Shell'}",2019-10-31T23:32:04.000-07:00,"{'amenity': 'Shell', 'house_number': '1396', 'road': 'East 41st Avenue', 'city_district': 'Victoria-Fraserview', 'city': 'Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5P', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.0904997,-123.0647436,Esso,"{'brand:wikidata': 'Q867662', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",2019-06-06T07:44:09.000-07:00,"{'amenity': 'Esso', 'house_number': '5725', 'road': 'Ladner Trunk Road', 'suburb': 'Ladner', 'city_district': 'Ladner', 'city': 'Delta', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4K 3C9', 'country': 'Canada', 'country_code': 'ca'}",Delta
fuel,49.0905125,-123.07197279999998,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'brand': 'Petro-Canada', 'brand:wikipedia': 'en:Petro-Canada'}",2019-06-06T07:44:09.000-07:00,"{'amenity': 'Petro-Canada', 'house_number': '5457', 'road': 'Ladner Trunk Road', 'suburb': 'Ladner', 'city_district': 'Ladner', 'city': 'Delta', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4K 1W4', 'country': 'Canada', 'country_code': 'ca'}",Delta
fuel,49.1040005,-122.80164170000002,Shell,"{'addr:housenumber': '15184', 'addr:street': 'Highway 10'}",2017-01-30T05:25:37.000-08:00,"{'amenity': 'Shell', 'house_number': '15184', 'road': 'Highway 10', 'city_district': 'Newton', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3S 1G0', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1529107,-122.7682267,West Coast Fuels,"{'addr:housenumber': '16384', 'name:en': 'West Coast Fuels', 'addr:street': 'Fraser Highway'}",2018-06-24T18:55:16.000-07:00,"{'amenity': 'West Coast Fuels', 'house_number': '16384', 'road': 'Fraser Highway', 'city_district': 'Fleetwood', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3S 3W3', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1192619,-122.82308559999998,Esso,"{'addr:housenumber': '14445', 'addr:street': '64 Avenue'}",2017-02-19T04:30:22.000-08:00,"{'amenity': 'Esso', 'house_number': '14445', 'road': '64 Avenue', 'suburb': 'Sullivan', 'city_district': 'Newton', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3S 3C3', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1332441,-122.8460098,Esso,"{'brand:wikidata': 'Q867662', 'addr:housenumber': '7195', 'addr:street': 'King George Boulevard', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",2019-08-24T00:12:34.000-07:00,"{'amenity': 'Esso', 'house_number': '7195', 'road': 'King George Boulevard', 'suburb': 'Newton', 'city_district': 'Newton', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3W 5A4', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.22503070000001,-123.065343,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'addr:housenumber': '6502', 'addr:street': 'Victoria Drive', 'brand': 'Petro-Canada', 'brand:wikipedia': 'en:Petro-Canada'}",2019-11-07T20:49:05.000-08:00,"{'amenity': 'Petro-Canada', 'house_number': '6502', 'road': 'Victoria Drive', 'neighbourhood': 'Victoria-Fraserview', 'city_district': 'Victoria-Fraserview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5P', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.1739429,-122.6673184,Chevron Truck Stop,{'name:en': 'Chevron Truck Stop'},2016-10-24T00:20:00.000-07:00,"{'amenity': 'Chevron Truck Stop', 'road': '201 Street', 'suburb': 'Walnut Grove', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V1M 0B3', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
fuel,49.2217514,-123.0230499,Esso,"{'brand:wikidata': 'Q867662', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",2019-11-07T20:49:05.000-08:00,"{'amenity': 'Esso', 'road': 'Imperial Street', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5J 1Z3', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.2631873,-123.13571509999998,Esso,"{'brand:wikidata': 'Q867662', 'addr:housenumber': '1398', 'addr:street': 'West Broadway', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",2019-08-29T18:25:42.000-07:00,"{'house_number': '1398', 'road': 'West Broadway', 'neighbourhood': 'Fairview', 'city_district': 'Fairview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6H', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.2220062,-123.0654991,Husky,"{'brand:wikidata': 'Q702049', 'addr:housenumber': '6808', 'phone': '+1-604-327-9691', 'brand:wikipedia': 'en:Husky Energy', 'addr:street': 'Victoria Drive', 'addr:postcode': 'V5P 3Y7', 'brand': 'Husky', 'addr:city': 'Vancouver'}",2019-07-04T05:52:54.000-07:00,"{'amenity': 'Husky', 'house_number': '6808', 'road': 'Victoria Drive', 'neighbourhood': 'Victoria-Fraserview', 'city_district': 'Victoria-Fraserview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5P 3Y7', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
